date,dailyCases,air_temp,dew_point,RH,Rt
2020-01-23,0,2.176388888888889,-1.9819444444444445,75.3978966990288,NA
2020-01-24,0,3.1069444444444443,2.448611111111111,95.50852153873188,NA
2020-01-25,0,1.409375,-0.042013888888888885,90.29798896435663,NA
2020-01-26,0,1.0458333333333332,-1.4291666666666667,84.61125500724191,NA
2020-01-27,0,0.06458333333333333,-0.75,94.41712833737944,NA
2020-01-28,0,-0.3013888888888889,-1.10625,94.43500318836915,NA
2020-01-29,0,0.5166666666666667,-0.6680555555555555,91.96025141729189,NA
2020-01-30,0,1.3319444444444444,0.08611111111111111,91.86354658394927,NA
2020-01-31,0,3.390277777777778,1.3791666666666667,87.11730216215022,NA
2020-02-01,0,4.705902777777777,1.9854166666666666,83.00822466828161,NA
2020-02-02,0,8.302777777777779,1.7222222222222223,65.8803624526751,NA
2020-02-03,0,12.76388888888889,5.3694444444444445,62.569053343197766,NA
2020-02-04,0,10.96111111111111,9.033333333333333,88.34879770970194,NA
2020-02-05,0,2.042361111111111,-0.3090277777777778,84.94681970833757,NA
2020-02-06,0,-0.036111111111111115,-1.1541666666666668,92.35156912630623,NA
2020-02-07,0,0.2986111111111111,-4.313888888888889,71.95681183830516,NA
2020-02-08,0,0.7611111111111111,-2.5597222222222222,79.29482998179071,NA
2020-02-09,0,2.2159722222222222,-0.3874999999999999,83.2060506544544,NA
2020-02-10,0,5.256944444444445,4.125,92.52699073290063,NA
2020-02-11,0,2.3958333333333335,-0.10972222222222222,84.60565506346491,NA
2020-02-12,0,2.0305555555555554,0.5583333333333333,90.27132562773762,NA
2020-02-13,0,-1.5131944444444445,-2.959722222222222,90.04577356781634,NA
2020-02-14,0,-9.970833333333333,-15.204166666666667,66.75168955389377,NA
2020-02-15,0,-1.5625,-8.3125,61.69796528422808,NA
2020-02-16,0,5.654166666666667,-0.07083333333333332,67.75348109285436,NA
2020-02-17,0,5.808333333333334,2.7444444444444445,81.24447039805388,NA
2020-02-18,0,7.282986111111111,5.326041666666667,87.72605174507451,NA
2020-02-19,0,1.3083333333333333,-2.6777777777777776,75.78142379003788,NA
2020-02-20,0,-0.2555555555555556,-5.845833333333333,67.15115339176896,NA
2020-02-21,0,-2.8777777777777778,-10.133333333333333,61.12480486716878,NA
2020-02-22,0,2.2666666666666666,-7.580555555555556,50.41029039678403,NA
2020-02-23,0,7.727777777777778,-0.5986111111111111,57.03676972741945,NA
2020-02-24,0,7.5125,5.881944444444445,90.29745506442434,NA
2020-02-25,0,6.3,5.686111111111111,95.90261397326779,NA
2020-02-26,0,1.6111111111111112,0.10833333333333334,90.16952547680202,NA
2020-02-27,0,1.2125,-5.391666666666667,62.517957018041194,NA
2020-02-28,0,2.776388888888889,-2.591666666666667,68.53309020753305,NA
2020-02-29,0,0.9333333333333333,-5.456944444444445,65.57939227372825,NA
2020-03-01,0,8.156944444444445,0.005555555555555712,57.00688896783924,NA
2020-03-02,0,11.308333333333334,9.230555555555556,87.57767271469561,NA
2020-03-03,0,10.084722222222222,5.413888888888889,77.23086605781177,NA
2020-03-04,0,8.955555555555556,0.13055555555555556,54.92174099774538,NA
2020-03-05,0,7.761111111111111,0.2111111111111111,62.7681840172178,NA
2020-03-06,0,6.833333333333333,-2.7444444444444445,51.88935187997518,NA
2020-03-07,0,4.3069444444444445,-3.1597222222222223,63.886249274519535,NA
2020-03-08,0,10.502777777777778,-4.0680555555555555,37.47506623387407,NA
2020-03-09,0,14.009722222222223,4.970833333333333,57.697372796464336,NA
2020-03-10,0,9.65,8.338888888888889,91.59872787408811,NA
2020-03-11,0,7.013888888888889,5.393055555555556,89.71991380708668,NA
2020-03-12,0,9.176388888888889,8.502777777777778,95.61295164572371,NA
2020-03-13,0,8.678819444444445,3.4406250000000003,70.97240863724264,NA
2020-03-14,0,5.794444444444444,1.761111111111111,76.53369908598094,NA
2020-03-15,0,3.763888888888889,0.9416666666666667,82.49311504031172,NA
2020-03-16,0,4.711458333333334,2.535416666666667,86.30149063944866,NA
2020-03-17,0,7.659722222222222,4.751388888888889,83.02030408634008,NA
2020-03-18,0,9.356944444444444,7.377777777777778,87.82440846394812,NA
2020-03-19,0,16.08888888888889,15.197222222222223,94.58048187518594,NA
2020-03-20,0,14.584722222222222,12.526388888888889,87.5691041347257,NA
2020-03-21,0,3.225,-1.1454861111111112,73.75944482866903,NA
2020-03-22,0,2.75,-0.8486111111111111,77.60289692742758,NA
2020-03-23,0,5.872222222222222,3.1277777777777778,83.01069678223338,NA
2020-03-24,0,5.8902777777777775,4.2555555555555555,89.47195833262556,NA
2020-03-25,0,7.945833333333334,6.129166666666666,89.56223772327016,NA
2020-03-26,0,14.745833333333334,11.869444444444444,83.71829326187421,NA
2020-03-27,0,18.869444444444444,15.455555555555556,81.93381211748404,NA
2020-03-28,1,22.273611111111112,19.71666666666667,85.66962102970868,NA
2020-03-29,0,16.53472222222222,7.594444444444444,58.99614079970677,NA
2020-03-30,0,13.008333333333333,1.851388888888889,48.90723166169067,NA
2020-03-31,0,10.943055555555555,3.1569444444444446,59.52441646841499,NA
2020-04-01,1,7.481944444444444,2.275,73.01413703266527,0.8019333136238498
2020-04-02,0,11.933333333333334,3.486111111111111,58.76349633132485,0.8009417952539437
2020-04-03,0,15.844444444444445,7.229166666666667,58.906338497337174,0.7999764194417489
2020-04-04,0,8.936111111111112,6,83.58278307881336,0.7990824027977349
2020-04-05,0,9.015277777777778,6.819444444444445,86.8390060262851,0.7983044843920963
2020-04-06,1,13.978125,10.286805555555556,80.78811796905327,0.7976849943968122
2020-04-07,0,21.195833333333333,15.255555555555556,69.947837487879,0.7972620336133535
2020-04-08,1,23.356944444444444,16.78472222222222,71.99053789078737,0.7970678841559732
2020-04-09,3,13.006944444444445,2.4958333333333336,53.15984808069977,0.7971277680653337
2020-04-10,0,6.820833333333333,-5.447222222222222,43.22424618424513,0.7974590497830439
2020-04-11,2,11.255555555555556,-0.6652777777777777,45.134011239540094,0.7980709425341985
2020-04-12,2,14.466666666666667,8.366666666666667,69.28266026638762,0.798964734142904
2020-04-13,0,8.065624999999999,2.8934027777777778,72.9304932530587,0.8001345026893559
2020-04-14,1,5.602430555555555,-5.205208333333333,49.38676322588708,0.80156825360449
2020-04-15,0,6.104166666666667,-4.516666666666667,48.67230877488077,0.8032493810756275
2020-04-16,0,6.129166666666666,-5.458333333333333,46.01539996357085,0.8051583382684148
2020-04-17,0,9.004166666666666,3.323958333333333,70.404630096728,0.8072743907706169
2020-04-18,1,6.730555555555555,0.41076388888888893,68.96282078856498,0.8095773234799101
2020-04-19,2,12.773611111111112,3.175,53.11719932417293,0.8120489722127103
2020-04-20,0,13.246875,2.4315972222222224,52.66315555470383,0.8146744594099904
2020-04-21,0,14.090277777777779,0.3013888888888888,43.74648019751704,0.8174430319609425
2020-04-22,0,13.902430555555556,0.7680555555555556,45.072204967865616,0.8203484314564327
2020-04-23,0,13.598611111111111,12.161111111111111,91.66665522334206,0.8233887733544829
2020-04-24,1,14.434722222222222,10.984722222222222,82.43210341598413,0.8265659673122622
2020-04-25,0,15.1,12.433333333333334,84.97604088673066,0.8298847675959811
2020-04-26,0,11.41388888888889,7.115277777777778,78.83038124121221,0.8333515888165494
2020-04-27,0,12.944444444444445,6.675,69.98541365908753,0.8369732477547311
2020-04-28,0,19.156944444444445,12.181944444444444,64.61119135143683,0.8407557902106604
2020-04-29,0,14.795833333333333,12.78888888888889,88.324055612579,0.8447035322662805
2020-04-30,0,13.508333333333333,7.948611111111111,72.23931167368066,0.8488183942291028
2020-05-01,0,15.231944444444444,7.5875,65.56695444035209,0.8530995440058714
2020-05-02,0,21.775,11.966666666666667,54.693599128063745,0.8575433081548448
2020-05-03,0,21.395833333333332,13.35,62.07764712272336,0.8621432658253266
2020-05-04,0,15.629166666666666,9.302777777777777,70.19955398791286,0.8668904218651787
2020-05-05,0,13.76086956521739,11.603623188405797,87.62402377557504,0.8717733636667946
2020-05-06,0,11.643055555555556,6.152777777777778,72.83662276500587,0.8767783389766683
2020-05-07,1,13.588888888888889,6.347222222222222,65.78529931979314,0.8818892409958241
2020-05-08,0,13.191666666666666,7.180555555555555,70.22561182683536,0.8870875415306639
2020-05-09,0,9.3625,-0.4631944444444444,56.61043044586819,0.8923522607202239
2020-05-10,0,12.243055555555555,3.759722222222222,56.87454200295294,0.8976600923297919
2020-05-11,0,9.472222222222221,1.6652777777777776,61.6444773961641,0.9029858092405747
2020-05-12,0,11.031944444444445,3.6680555555555556,62.760256836013625,0.9083030512877736
2020-05-13,0,11.230902777777779,9.41388888888889,89.42209721193126,0.9135855484681512
2020-05-14,0,19.943055555555556,15.918055555555556,80.53003217632593,0.9188087630273011
2020-05-15,2,21.4875,16.72222222222222,75.4535098774131,0.923951854706684
2020-05-16,0,21.11111111111111,18.541666666666668,86.2218030496561,0.9289997984172534
2020-05-17,0,21.073958333333334,19.689930555555556,92.0993367822591,0.9339454279650005
2020-05-18,0,16.481944444444444,14.556944444444444,88.72386156699731,0.9387911565377259
2020-05-19,0,15.137152777777779,14.285069444444444,94.7293895913821,0.9435501425491647
2020-05-20,0,16.294444444444444,14.959722222222222,92.03977402517293,0.9482467280399183
2020-05-21,0,16.12847222222222,13.105902777777777,82.81769593064263,0.9529160668240986
2020-05-22,0,20.238194444444446,15.723263888888889,77.24248994277696,0.9576029638977234
2020-05-23,1,23.31388888888889,18.80138888888889,77.39168484541642,0.9623600455308478
2020-05-24,0,24.06111111111111,20.211111111111112,79.78478230832515,0.9672454518302674
2020-05-25,0,24.079166666666666,20.006944444444443,80.24920262336136,0.9723202778596464
2020-05-26,0,25.04340277777778,20.339930555555554,75.95197994103047,0.9776459826719648
2020-05-27,0,21.169444444444444,20.25138888888889,94.56480026891865,0.9832819445726718
2020-05-28,0,22.51388888888889,19.575,84.63747632420117,0.9892832795339641
2020-05-29,0,21.369444444444444,16.128819444444446,76.12182733206582,0.9956989749999382
2020-05-30,0,19.091666666666665,10.891666666666666,61.43353148635516,1.0025703392014222
2020-05-31,1,19.768055555555556,11.85,63.51577706228526,1.0099297375682006
